suite,metric,method,dataset,sparsity,cka_strength,round,mean,std,count,seed_count,seeds
multiseed,test_accuracy,feddst,cifar10,0.5,,13,0.26216,0.01889280286246589,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.5,,14,0.26766,0.021681628167644608,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.5,,15,0.28304,0.020703574570590466,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.5,,16,0.28832,0.021864743309721234,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.5,,17,0.29824,0.021706289411136125,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.5,,18,0.30738,0.020889279547174455,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.5,,19,0.30792,0.024726443335020915,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.5,,20,0.32018,0.02037196603178004,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,1,0.10611999999999999,0.008659503449967557,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,2,0.12840000000000001,0.013249150916190822,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,3,0.13918,0.01893533733525759,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,4,0.1488,0.016692063982623604,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,5,0.15288,0.020186307240305245,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,6,0.15846,0.022816288041660065,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,7,0.16652,0.014429206492388956,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,8,0.16756,0.019034521270575745,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,9,0.17846,0.01848588650836091,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,10,0.1792,0.017095174757808116,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,11,0.1853,0.021886411309303307,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,12,0.1893,0.01773964486679482,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,13,0.20095999999999997,0.023562215515524006,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,14,0.20224000000000003,0.01803754417874007,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,15,0.20724,0.016595421055218818,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,16,0.20642,0.02074070876320287,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,17,0.2197,0.02084190490334317,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,18,0.2239,0.014981488577574654,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,19,0.22452,0.03180545550687806,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.7,,20,0.23881999999999998,0.022028095696178543,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,1,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,2,0.09981999999999999,0.0005215361924162099,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,3,0.1086,0.012379620349590696,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,4,0.13122,0.02447901141794742,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,5,0.13254,0.02266832591966155,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,6,0.1457,0.026400094696799856,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,7,0.14734,0.01941978372691107,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,8,0.148,0.02305395844535164,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,9,0.16183999999999998,0.028302703051122157,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,10,0.15789999999999998,0.019881775574631142,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,11,0.17004,0.02972689018380497,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,12,0.16776,0.01859147654168437,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,13,0.18406,0.026298060765006993,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,14,0.18534,0.023241407014206353,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,15,0.18856,0.017306010516580643,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,16,0.18688,0.018383198851124907,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,17,0.19478,0.025482876603711752,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,18,0.19558,0.021581867389083825,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,19,0.1917,0.03165888500879334,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.8,,20,0.20214,0.020537964845621873,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,1,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,2,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,3,0.10006,0.0001341640786499874,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,4,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,5,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,6,0.10110000000000001,0.0024596747752497644,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,7,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,8,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,9,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,10,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,11,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,12,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,13,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,14,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,15,0.10024,0.0005366563145999465,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,16,0.10003999999999999,8.944271909998795e-05,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,17,0.10736000000000001,0.016457460314398452,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,18,0.10414000000000001,0.009257321426849128,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,19,0.1062,0.011231874287045775,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.9,,20,0.11382,0.018973982186141106,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,1,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,2,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,3,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,4,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,5,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,6,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,7,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,8,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,9,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,10,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,11,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,12,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,13,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,14,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,15,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,16,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,17,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,18,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,19,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,feddst,cifar10,0.95,,20,0.1,0.0,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,1,0.13544,0.014386556224475683,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,2,0.14472000000000002,0.01726968442097307,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,3,0.15276,0.01974621482715104,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,4,0.16766,0.013351142273228913,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,5,0.17704,0.01893153453896434,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,6,0.18760000000000002,0.02371792571031454,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,7,0.20244,0.017136598262198946,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,8,0.21076,0.022496177453069664,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,9,0.22944,0.01950584527776224,5,5,"7,13,21,42,100"
multiseed,test_accuracy,sparse_fedavg,cifar10,0.5,,10,0.23626,0.016859655987000458,5,5,"7,13,21,42,100"
