suite,metric,method,dataset,sparsity,cka_strength,mean,std,count,seed_count,seeds
multiseed,pruned_weights,feddst,mnist,0.95,,4213.8,0.4472135954999452,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,mnist,0.5,0.2,25284.2,23081.211930919053,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,mnist,0.7,0.2,15170.6,13848.799886632776,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,mnist,0.8,0.2,10114.0,9232.776722091789,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,mnist,0.9,0.2,6742.8,3769.340419755159,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,mnist,0.95,0.2,3371.2,1884.5584894080628,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,mnist,0.5,,25284.4,23081.39372524978,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,mnist,0.7,,15170.2,13848.434575792311,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,mnist,0.8,,13484.4,7538.008775532169,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,mnist,0.9,,6743.2,3769.5633964691456,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,mnist,0.95,,4213.8,0.4472135954999452,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,mnist,0.5,0.2,50568.4,46162.423861838106,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,mnist,0.7,0.2,30341.2,27697.599773265552,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,mnist,0.8,0.2,20228.0,18465.553444183577,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,mnist,0.9,0.2,13485.6,7538.680839510318,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,mnist,0.95,0.2,6742.4,3769.1169788161255,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,mnist,0.5,,50568.8,46162.78745049956,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,mnist,0.7,,30340.4,27696.869151584622,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,mnist,0.8,,26968.8,15076.017551064338,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,mnist,0.9,,13486.4,7539.126792938291,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,mnist,0.95,,8427.6,0.8944271909998904,5,5,"7,13,21,42,100"
